pt_graph met
9002 14
9002 23
9003 14
9003 23
9121 14
9121 23
9122 14
9122 23
9615 14
9615 23
9620 14
9620 23
9621 14
9621 23
9740 14
9740 23
9741 14
9741 23
9863 14
9863 23
11020 14
11020 23
11166 14
11166 23
11314 14
11314 23
11631 14
11631 23
12653 14
12653 23
21151 14
21151 23
22230 14
22230 23
22311 14
22311 23
22393 14
22393 23
22396 14
22396 23
22473 14
22473 23
22547 14
22547 23
22623 14
22623 23
22695 14
22695 23
22768 14
22768 23
23004 14
23004 23
23087 14
23087 23
23169 14
23169 23
23337 14
23337 23
23506 14
23506 23
