pt_graph met
1935 3
2013 3
2178 3
2262 3
2263 3
2341 3
2342 3
2427 3
2428 3
2514 3
2515 3
2516 3
2517 3
2518 3
2519 3
2520 3
2521 3
2522 3
2605 3
2606 3
2607 3
2608 3
2609 3
2610 3
2611 3
2612 3
2613 3
2698 3
2699 3
2700 3
2701 3
2702 3
2703 3
2704 3
2705 3
2706 3
2790 3
2791 3
2792 3
2793 3
2794 3
2795 3
2796 3
2797 3
2798 3
2799 3
2800 3
2887 3
2888 3
2889 3
2890 3
2891 3
2892 3
2893 3
2894 3
2895 3
2896 3
2977 3
2978 3
2979 3
2980 3
2981 3
2982 3
2983 3
2984 3
2985 3
3068 3
3069 3
3070 3
3071 3
3072 3
3073 3
3074 3
3075 3
3159 3
3160 3
3161 3
3162 3
3163 3
3164 3
3241 3
3242 3
3243 3
3244 3
3245 3
3246 3
3247 3
3320 3
3321 3
3322 3
3323 3
3324 3
3394 3
3395 3
3396 3
3397 3
36891 3
37101 3
37135 3
37212 3
