pt_graph met
4551 3
4552 3
4588 3
4589 3
4590 3
4627 3
4628 3
4629 3
4666 3
4667 3
4668 3
4669 3
4670 3
4704 3
4705 3
4706 3
4707 3
4708 3
4709 3
4710 3
4711 3
4745 3
4746 3
4747 3
4748 3
4749 3
4750 3
4751 3
4752 3
4753 3
4754 3
4782 3
4783 3
4784 3
4785 3
4786 3
4787 3
4788 3
4789 3
4790 3
4817 3
4818 3
4819 3
4820 3
4821 3
4822 3
4823 3
4824 3
4825 3
4826 3
4827 3
4851 3
4852 3
4853 3
4854 3
4855 3
4856 3
4857 3
4858 3
4859 3
4860 3
4861 3
4884 3
4885 3
4886 3
4887 3
4888 3
4889 3
4890 3
4891 3
4911 3
4912 3
4913 3
4914 3
4915 3
4933 3
4934 3
4935 3
37509 3
37511 3
