pt_graph met
2255 3
2256 3
2257 3
2333 3
2334 3
2335 3
2336 3
2337 3
2417 3
2418 3
2419 3
2420 3
2421 3
2422 3
2423 3
2504 3
2505 3
2506 3
2507 3
2508 3
2509 3
2510 3
2595 3
2596 3
2597 3
2598 3
2599 3
2600 3
2601 3
2689 3
2690 3
2691 3
2692 3
2693 3
2694 3
2781 3
2782 3
2783 3
2784 3
2785 3
2786 3
2787 3
2878 3
2879 3
2880 3
2881 3
2882 3
2883 3
2884 3
2970 3
2971 3
2972 3
2973 3
2974 3
2975 3
3061 3
3062 3
3063 3
3064 3
3065 3
3066 3
3067 3
3151 3
3152 3
3153 3
3154 3
3155 3
3156 3
3157 3
3158 3
3233 3
3234 3
3235 3
3236 3
3237 3
3238 3
3239 3
3240 3
3312 3
3313 3
3314 3
3315 3
3316 3
3317 3
3318 3
3319 3
3384 3
3385 3
3386 3
3387 3
3388 3
3389 3
3390 3
3391 3
3454 3
3455 3
3456 3
3457 3
3458 3
3459 3
3460 3
3461 3
3529 3
3530 3
3531 3
3532 3
3533 3
3534 3
3595 3
3596 3
3597 3
3598 3
3599 3
3600 3
3660 3
3661 3
3662 3
3663 3
3664 3
3721 3
3722 3
37463 3
