pt_graph shape
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
15774 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18916 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18739 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
18917 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
19090 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
17856 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18033 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18207 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18208 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
18383 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11569 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
11735 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
12068 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
11900 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19436 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19595 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19754 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
19755 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
20036 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
7162 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
20037 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
7465 1
